smiles,HLM
COc1cc(=O)n(C)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,73.98
COC(=O)c1cc(Br)c(=O)n(-c2nccs2)c1,0.298
Cc1cccc(C(O)(C(=O)NNc2ccc(Br)cn2)c2cccc(C)c2)c1,10.666
CCC(=O)c1ccc(CCCCCC(=O)O)s1,19.472
CCCCC/N=c1\n(C)c(=O)nc2sccn12,35.86
COc1cc(C(=O)Nc2ncc3c(n2)CC(c2ccc(C)cc2)CC3=O)cc(OC)c1OC,8.37
COc1cc2c(cc1OC)C1(c3ccoc3)OC(=O)C(=O)N1CC2,3.15
COc1ccc(CN2CCC3(CCNCC3)C2)cc1Cn1cncn1,19.298
CC(C)Cn1ccnc1NC(=O)c1cnc(C(C)(C)C)s1,50.621
Nc1nc(N(Cc2ccco2)Cc2ccco2)c2[nH]cnc2n1,99.99
CCC1(c2ccc(NC(=O)c3c(OC)cccc3OC)cc2)CCC(=O)N=C1O,72.393
CC(=O)CC(CC(C)C)n1nnc(-c2ccccc2)n1,8.46
Clc1cc(Cl)cc(-c2ccc(CNCc3ccncc3)o2)c1,54.08
O=C(O)c1ccc(-c2noc3ccc(-c4ccc(O)cc4)cc23)cc1,72.503
CC(C)c1nc(CN(C)Cc2cnc(N(C)C)nc2)cs1,12.224
CC(C)COc1cc(=O)n2c(c1C(=O)NCc1ccccc1F)CCCCC2,72.68
CCOC(=O)c1c(NC(=O)c2cc(OC)c(OC)c(OC)c2)sc(C)c1-c1ccc(OC)c(OC)c1,0.52
O=c1c(/C=N/Nc2nc3ccccc3s2)c(C(F)(F)F)[nH]n1-c1nc2ccccc2s1,99.9
COC(=O)c1ccc(/C=C(\COc2cccc3ccccc23)CN(CCCN(C)C)C(=O)OC(C)(C)C)cc1,45.69
CC(N)Cc1ccccc1S(=O)c1ccccc1,79.278
CC(C)n1[nH]c(=O)c2c1NC(=O)CC2c1cnn(C)c1,41.797
CN1CCN(c2nc(O)c3c(-c4ccsc4)ccnc3n2)CC1,71.352
Fc1ccc(Nc2cnnc3c(Cl)cccc23)cc1,33.103
COc1ccc(CNC(=O)CCc2nnc3ccc(-c4ccc(Cl)cc4)nn23)c(OC)c1,3.64
O=C1CC2CS(=O)(=O)CC2N1C1CCCCC1,93.801
Cc1nn(-c2ccccc2)c2nc3c(cc12)C(=O)CC(c1cccs1)C3,45.22
CCC1(CC)NC(=O)N(Cc2cc3ccc(C)c(C)c3nc2Cl)C1=O,9.86
COc1nn(C)c(=O)n1-c1ccccc1NC(=O)c1ccc(Cl)cc1Cl,86.79
Clc1nc2cccnc2n2nc(-c3ccco3)cc12,3.785
CC(C)COc1cc(=O)n2c(c1C(=O)NCCCN1CCCCC1)CCCCC2,92.88
COCCOC(=O)c1c(C)[nH]c(C(=O)N2CCOc3ccc(S(C)(=O)=O)cc32)c1C,99.0
CCC(C)c1ccc(O)c(NC(=O)c2nccnc2C(=O)O)c1,96.47
CCOC(=O)c1[nH]c(=O)n(CCS(C)(=O)=O)c1C,72.64
O=C(CCS(=O)(=O)c1ccccc1)N(Cc1ccccc1)c1nc2ccccc2s1,23.65
CCOc1cc(C(=O)OCc2cc(=O)n3oc(C)cc3n2)cc(OCC)c1OCC,0.34
COc1cc(OC)cc(OC/C(=C\c2ccc(C(=O)O)cc2)CNc2cnc3ccccc3c2)c1,7.89
O=C(Nc1ccc2nc[nH]c(=O)c2c1)c1cc(-c2ccc(Br)s2)n[nH]1,70.55
Cc1ncc(-c2ccc(C)c(S(=O)(=O)NC(C)(C)C)c2)o1,46.004
Fc1ccc2onc(-c3cnc4c(c3)COc3ccccc3-4)c2c1,5.018
CC(CCc1ccco1)NC(=O)c1cc(S(=O)(=O)N(C)C)c(Cl)cc1Cl,3.06
O=C1N=C(O)C(CCc2ccncc2)(Cc2ccc(OCc3ccccc3)cc2)C(=O)N1,21.752
CCOc1ccc2nc(NC(=O)CN(C)S(=O)(=O)c3ccc(Br)s3)sc2c1,13.93
Cc1nn(C)c(C)c1S(=O)(=O)Nc1ccc(-n2nn[nH]c2=O)cc1,81.986
Cc1ccc(-c2ccc(C(CN3CCCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)cn1,71.64
COc1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)NCc2ccc(F)cc2)CCCC4)cc1,3.82
O=C(O)/C=C/c1ccc2c(c1)N(Cc1ccccc1)C(=O)CO2,74.272
COc1cc(OC)cc(N2CCC(N(C)C(=O)Cc3c(N)nc(C)[nH]c3=O)C2)c1,79.803
CCC1(N2CCOCC2)CCN(C(=O)c2c[nH]c(=O)cc2OC)CC1,80.8
C[C@@H](c1cn(-c2cccc[n+]2[O-])c(=O)c2c(C(F)(F)F)cccc12)N1C(=O)c2ccccc2C1=O,98.601
CCn1cc(S(=O)(=O)N2CCN(S(=O)(=O)c3cnn(C)c3)CC2)cn1,79.58
CCN(CC)Cc1ccc2c(c1)CN(C(=O)Nc1ccc(OC)cc1)CCO2,35.21
Cn1c2c(c3cc(O)ccc31)C=NC(Cc1ccccc1)C(=O)N2,99.454
Cc1nn(C)c2ncnc(NCc3cc4ccccc4[nH]3)c12,67.11
COc1ccc(NS(=O)(=O)c2c(C)nn(-c3ccc(-c4ccccc4)nn3)c2C)cc1F,67.12
COc1ccccc1CNC(=O)c1c(OC)cc(=O)n2c1CCCC2,99.0
Cc1c(CC(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)c(=O)oc2cc(O)c(Cl)cc12,80.558
Cn1cc(S(=O)(=O)N2CCCCC2)cc1C(=O)Nc1ccc2c(c1)OCCO2,73.95
C(=C/c1ccccc1)\CNCCCN1CCOCC1,84.143
Cc1noc(C)c1CCNc1ncnc2onc(-c3cccc(Cl)c3)c12,99.37
COc1ccc(-c2ncnc3nc4n(c23)CCC4)cc1,71.624
COc1cccc(CN(c2nc3nc(C)c(Cl)c(C)n3n2)S(=O)(=O)c2ccc(Cl)cc2)c1,1.52
c1ccc(CCNCc2cccc(Oc3nnnn3-c3ccccc3)c2)cc1,9.19
Cl/C(=C/c1cccc2nccn12)c1nc2ccccc2s1,0.779
Cc1cccc(-n2nc(-c3cnn(C)c3C)c(Cl)c2-c2cnn(C)c2C)c1,1.14
Cc1nc(S(=O)(=O)NCc2c3c(nn2C)CCC3)cn1C,37.354
Cc1ccc(S(=O)(=O)N2CCCC(C(=O)Nc3ccc4[nH]c(C5CCCO5)nc4c3)C2)s1,80.18
Cn1cc(C2(C)CN(Cc3nc(-c4cccs4)n[nH]3)CCO2)cn1,83.332
Cc1noc2c1C(CC(C)C)C1=C(O)CC(C)(C)CC1=N2,30.091
COc1ccc2c(c1)OCC(Cc1ccc(OC)c(O)c1)C2=O,26.875
O=C(c1scc2c1OCCO2)N1CCCC(Cn2ccnc2)C1,89.345
COc1ccc(F)c(-c2nc(COc3ccc(-n4cncn4)cc3)c(C)o2)c1,55.845
O=c1c2c(ccn1Cc1cc(F)ccc1F)ccn2Cc1cccnc1,69.853
COc1ccccc1N1C(=N)C(C)(C(C)C)NC1=O,94.259
COc1cc(/C=C2\C(=O)N=C(O)N=C2O)ccc1OCc1ccc(Cl)cc1,94.358
COc1ccccc1C(CC(=O)NCCN(C)C)C(C)C,91.0
CCN(CC)CCCNc1sc(S(C)(=O)=O)nc1S(=O)(=O)c1ccc(C)cc1,75.41
O=C(Nc1ccc(N2CCCS2(=O)=O)cc1)c1cc(C2CC2)nc2ccccc12,77.89
OC(CN1CCCC1CC1CCCCC1)Cn1cccn1,55.18
COc1cc(=O)n(-c2ccccc2)cc1C(=O)N1CC(S(=O)(=O)c2nccn2C)C1,99.0
COc1ccc(F)cc1-n1c(=O)[nH]c2c(c1=O)CCC2,80.28
O=S1(=O)N=C(Nc2ccc3c(c2)Cc2ccccc2-3)c2ccccc21,99.9
COc1cc(-c2coc3cc(O)c(OC)c(O)c3c2=O)cc(O)c1OC,66.391
CS(=O)(=O)n1c(-c2ccccc2)c(C#Cc2ccccc2)c2ccccc21,99.0
COCCNC(=O)C(c1ccc(Cl)cc1)N(CCOC)C(=O)CCC(=O)Nc1ccccn1,20.608
O=S(=O)(CCNc1ccccc1F)c1ccccc1,23.438
CCOc1cc(=O)n2c(c1C(=O)NCc1ccccn1)CCCCC2,92.34
COc1cc(=O)n2c(c1C(=O)NCc1ccccc1Cl)CCCC2,40.7
CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1,0.091
O=C1CC(N2CCC3(CC2)OCCO3)C(=O)N1c1ccc2c(c1)OCO2,41.424
O=C(c1cccnc1Cl)N1CCN(c2nc3nccc(-c4cccs4)n3n2)CC1,94.81
COCCNS(=O)(=O)c1cc(C(=O)O)cc(-c2cccc(F)c2F)c1,99.0
O=C(c1ccccc1)c1ccccc1Nc1cccc2c1N(c1ncccn1)CC2,0.41
COC(=O)C12CC(CCC(C)=O)C(=O)N1CCc1c2n(C(=O)OC(C)(C)C)c2ccccc12,2.34
O=C1CCCC2=C1C(c1ccco1)Nc1ccc3ccccc3c12,38.571
CC1CCN(CCCNc2ncc(-c3cnccn3)c(-c3ccco3)n2)CC1,99.99
Cc1ccc(C2c3cccn3-c3sc4c(c3CN2C(=O)Nc2ccc(F)cc2F)CCCC4)cc1,57.16
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCCN(C(=O)CN2CCC(c3ccccc3)CC2)CC1)Cc1cc(F)c(F)cc1F,0.22
O=c1[nH]c(N2CCCC2)nc2ncc3c(c12)CCC3,42.71
COc1ccc(/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)cc1,4.61
Cc1ccc(S(=O)(=O)Nc2nc(C)cc(=O)[nH]2)cc1,64.068
CCOc1cc2c(-c3ccccc3)c(C)oc2cc1C(=O)c1ccccc1,24.16
C/C=C/Cn1c(C(=O)c2cc(C)cc(C)c2)c(CC)c(NCCO)nc1=O,35.36
CC1(C)C(C(=O)O)C1C(=O)Nc1c[nH]c(=O)[nH]c1=O,56.084
O=C1NCCNC1Cc1ccc(-c2cccc(F)c2F)cc1,79.4
CN(c1cccnn1)S(=O)(=O)c1c(Cl)ccc2scnc12,99.99
CCOc1ccc(C2=NNC(c3ccncc3)=Nc3ccc(C(C)C)cc32)cc1,4.787
O=C(NC1=C(C(=O)c2ccccc2)N(Cc2ccccc2)S(=O)(=O)c2ccccc21)c1ccccc1,3.76
CCCc1nc(C#N)c(NCc2ccc3c(c2)OCO3)o1,4.25
CCc1ccc2ncc3c(-c4ccc(F)cc4)n[nH]c3c2c1,1.976
C(=N/n1cnnc1)\c1cn(-c2cccs2)nc1-c1ccccc1,40.54
CC(C)c1c(Cl)nc(N(C)C)nc1N1CCN(S(C)(=O)=O)CC1,18.584
COC(=O)c1ccc2c(=O)n(-c3ccccc3)c(N(Cc3ccco3)C3CCCC3)nc2c1,22.57
O=C(c1ccc(OC(c2ccc(Cl)cc2)c2ccccc2Cl)c(F)c1)N1CC(O)C(O)C1,69.324
O=C(CC1(O)C(=O)Nc2cc(Cl)cc(Cl)c21)c1ccccc1,58.066
Cc1nn(CC(=O)N2c3c(c(C)nn3C)N(C(=O)OC(C)(C)C)CC2C)c(C)c1Cl,4.862
O=C(CCS(=O)(=O)c1ccccc1)N(Cc1cccnc1)c1nc2ccc(Cl)cc2s1,52.304
O=C(Nc1ccc2[nH]ncc2c1)c1cc(N2CCNCC2)c(F)cc1F,69.78
CC1=CC(C)(C)Oc2cc(C)c(C(=O)N=C(N)N)cc21,69.756
COc1ccc2c[nH]c(=O)c(-c3nc4ccccn4c3Nc3ccc(OC)c(OC)c3)c2c1,87.936
Cc1cc(N2CCCCC2)nc(N2CCN(S(=O)(=O)c3ccc4cccc5c4c3CC5)CC2)n1,3.158
Cc1nc(N2CCN(c3ccccn3)CC2)nc2c1C(=O)CC(c1cccs1)C2,18.378
Nc1oc(=O)c2ccccc2c1N1CCCc2ccccc21,54.42
CCN1CCN(CCNC(=O)c2ccc3c(c2)N(Cc2cccc(C)c2)C(=O)c2ccccc2S3(=O)=O)CC1,11.52
CCc1c2c(nc3sc(C(=O)N4CCc5cc(OC)c(OC)cc5C4)c(N)c13)CC(C)(C)CC2=O,33.059
Cc1nn(CCc2nn[nH]n2)c(C)c1Br,31.442
Cc1cc(C)c2c(c1)C(Nc1ncc(S(N)(=O)=O)s1)CCO2,70.252
Cc1noc(-c2cccn3c(=O)n(Cc4c(C)noc4C)nc23)n1,62.261
CN(C(=O)CN1CCc2nc(N3CCCC3)[nH]c(=O)c2C1)C1CCCCC1,85.36
COc1ccc(-c2n[nH]cc2CN(Cc2ccncc2)C2CC(C)(C)NC(C)(C)C2)cc1,74.033
Cc1nnc(C)n1/N=C/c1ccc(Cl)cc1Cl,78.025
COc1ccc(-c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)s2)cc1,86.07
CCN1CCN(c2nc(-c3ccc(C)cc3)cc3cc(C)ccc23)CC1,29.139
O=C(Nc1nc2ccc(F)cn2n1)NC1C2CCOC2C12CCC2,61.725
Cc1nnc(SCC(=O)Nc2nc[nH]n2)s1,93.962
CCc1cnc(N2CCN(C)C(C(=O)O)C2)nc1,99.0
CCOc1cc2c(cc1OCC)-n1cccc1C(c1ccccc1OC)NC2,78.47
COc1cc(=O)n2c(c1C(=O)NC1CCCCCC1)CCCC2,58.87
CCc1nc(NCCCn2ccnc2)c2c3c(sc2n1)CCCC3,73.696
COCC(C)(C)c1noc(-c2cccc3nn[nH]c23)n1,77.79
CCOC1CC(NC(=O)c2nnn(C3CCNCC3)c2C)C12CCC2,0.64
Cc1ccc(C(=O)Cn2nc3n(Cc4ccccc4)c(=O)c4ccc(C(=O)NC(C)C)cc4n3c2=O)cc1,99.0
c1cc(-c2ncnc3sccc23)c2cc[nH]c2n1,33.995
COc1cccc(N(Cc2n[nH]c(=O)[nH]2)C(=O)CCC2CCCC2)c1,61.436
Cc1c(CN2CCOCC2)c(=O)n(-c2ccccc2)n1C,99.99
Cn1c2c(c(=O)c3cc(Oc4ccccc4)ccc31)CCC2,13.05
O=c1c2ccccc2[se]n1-c1ccc(S(=O)(=O)Nc2ccccn2)cc1,43.963
COc1c(Br)cc(OCCc2c(O)nc(C)c(Br)c2O)cc1Br,0.235
NC(N)=NC(=O)c1cc2cc(Br)ccc2s1,82.97
CC(C)COc1cc(=O)n2c(c1C(=O)NCc1ccc(C(F)(F)F)cc1)CCCCC2,0.2
Cc1nc(C)n(C(C)CNC(=O)CN2C(=O)COc3ccc(C(C)(C)C)cc32)n1,99.99
Cc1cc(=O)n2c3ccccc3nc2n1CC(=O)c1ccco1,19.49
NCC1Cc2cc(F)cc(-c3ccnc4c(C(F)(F)F)cccc34)c2O1,99.9
CC(C)c1cc(C(C)C)c(S(=O)(=O)NCCCO)c(C(C)C)c1,1.82
OC1CCCC1Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl,18.225
O=C(NC1CCS(=O)(=O)C1)c1ccc(Br)cc1,99.0
Cc1ccc(CN2C(=O)N(Cc3ccccc3)C(=O)C2CC(C)C)s1,3.069
Cc1cc(NC(C)c2cc(C)n(C)n2)cc(C)c1Cl,13.72
Cc1cc(C)nc(Nc2n[nH]c(COc3ccccc3)n2)n1,76.804
Cn1cc(NC(=O)N2CCCC(S(=O)(=O)N3CCc4ccccc43)C2)cn1,91.43
CCOc1cc(=O)n2c(c1C(=O)NCCc1ccc(OC)c(OC)c1)CCCC2,94.02
Cc1cc(C)c(S(=O)(=O)N(C)C2(C)CCS(=O)(=O)C2)c(C)c1,1.4
CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,45.256
Cc1nc(CCN2CC3(CCNCC3)CCC2=O)sc1Cl,71.08
CCCN(CC(=O)N(C)C)C(=O)CS(=O)(=O)N1CCC(C)CC1,83.25
CSC1CC2CCC(C1)N2C(=O)c1cc(C2CC2)on1,30.572
O=C(NCCN1CCCCC1)c1cc2ccc3ccccc3c2o1,74.11
COC(=O)c1c(NC(=O)c2ccco2)sc2c1CCC2,1.29
Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2Cc2ccnc(N)c2)c1,15.17
COC(=O)[C@@H]1CCCN1C(=O)c1ccc(OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2Cl)c(F)c1F,66.457
Clc1ccc(-c2nnc3ccc(Cl)nn23)c(Cl)c1,75.33
CCN1CCn2c1nc(N1CCOCC1)nc2=O,99.9
CCCc1nc(-c2ccc3ccccc3c2)cc2c1sc1ccccc12,83.56
Cc1ncc2c(c1O)COC(C)OC2,98.203
CNC(=O)/C(=C/OC)n1c(-c2ccc(F)cc2F)noc1=O,83.628
O=C(O)C(c1ccsc1)N1C[C@@H]2Oc3c(F)ccc(F)c3O[C@@H]2C1,99.99
Cc1cc2nc(NC(=O)N3CCN(c4cc(C(C)(C)C)cc(C(C)(C)C)c4)CC3)sc2cc1C,35.78
COc1cccc(-c2cc(-c3nc4c5cnn(-c6ccccc6)c5ncn4n3)n[nH]2)c1,52.633
CCc1ccc(NC(=O)CN(CCc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,2.76
Cc1nc(OCCN2CCOCC2)c(C#N)c2c1COC(C)(C)C2,99.99
Cc1c(-c2noc(-c3cnn(C)c3C)c2Cl)cnn1C,0.201
Cc1cc(S(=O)(=O)Nc2ccc(=O)n(C)n2)sc1C,99.99
Cn1cnc2c(sc3nc4c(cc32)COC(C)(C)C4)c1=O,75.941
[H][C@]12C(=O)N(CCCOC)C[C@]13C=C[C@@H](O3)C2C(=O)OCCCCC,26.89
O=S(=O)(NCC(c1ccco1)S(=O)(=O)c1cccs1)c1ccc2c(c1)CCCC2,1.923
Nc1ncc(Br)cc1S(=O)(=O)N1CCC(Oc2ccncc2)C1,62.85
COc1ccc(Cn2c(-c3c(C)n[nH]c3-c3ccccc3)nc3ccccc32)cc1,14.06
COc1cc(=O)[nH]cc1C(=O)N1CCC[C@H](CN2CCOCC2)C1,85.38
CC1(C)CC(O)CC(C)(C)N1CC(O)COc1cccc2ccccc12,0.035
Cc1nc(Oc2ccc3c(c2)OCO3)c2c3c(sc2n1)CCC3,0.31
Cc1ccc(S(=O)(=O)c2c(O)c3sc4cccc(Cl)c4c3[nH]c2=O)cc1,77.542
CC(C)(C)c1cc(SCC(=O)O)cc(C(C)(C)C)c1O,99.9
CS(=O)(=O)N1CCN(Cc2ccc(Oc3cccc(C(F)(F)F)c3)c3c(N)n[nH]c23)CC1,80.753
[H][C@]1(C(=O)N(C)OC)CCCN1C(=O)OC(C)(C)C,99.0
CC(C)CS(=O)(=O)CC(=O)n1cccc/c1=N\C(C)C,77.207
O=c1cc(CSC2CCCCC2)nc2sc3c(n12)CCCC3,0.109
O=C(CCCOc1ccc(Cl)cc1Cl)Nc1ccc2c(c1)COC2=O,68.57
Cc1ccc2cc(CN(CCO)S(=O)(=O)c3ccc(C(C)(C)C)cc3)c(=O)[nH]c2c1C,99.99
O=S(=O)(c1ccccc1)N(CC(O)COc1cc(Cl)ccc1Cl)c1nccs1,5.001
Cc1ccccc1-c1cccc2nc(-c3ccccc3)nn12,34.08
O=S(=O)(Cc1cc(Cl)cc(Cl)c1)N1CCN(c2nccs2)CC1,99.0
CC(c1ccccc1Cl)N1CCN(Cc2cc[nH]n2)CC1,64.592
CN1CCN(CC2COc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3O2)CC1,82.725
Cc1cc2c(cc1S(=O)(=O)N(C)CC1OC3CCCCC3c3sccc31)NC(=O)CO2,85.761
Cc1ccccc1-c1nc2ccccc2cc1CN(C(=O)CCNC(=O)OC(C)(C)C)c1ccnc(S(C)(=O)=O)n1,51.002
Cc1nnc2ccc(N3CCNc4ccccc4C3)nn12,72.09
Cc1nc(NC(C)Cc2ccccc2)c2sc3nc4c(cc3c2n1)COC(C)(C)C4,81.93
CC(C)Oc1cccc(/C=C(/F)Oc2ccc(OC[C@@H]3C[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)N(C)O3)cc2)c1,11.395
COC(=O)c1nc(C2CC(C(C)(C)C)=NO2)cc(NC(C)=O)c1Cl,26.672
COCCNC(=O)NC1(c2nc(C)no2)CCCCC1,86.78
CC(=O)c1c[nH]c(C(=O)Nc2cc(C(F)(F)F)ccc2O)c1,1.12
COc1ccc(C(Nc2nc(C)cc(C)n2)c2c(NC(=O)c3ccco3)sc(C)c2C)c(OC)c1,0.26
Nc1ncnc2c1ncn2C/C=C/CN1CCN(Cc2ccccc2)CC1,99.9
CC(C)C1(C)SC(NC2CC3CCC2C3)=NC1=O,95.624
N#Cc1cccc(COc2cccnc2Nc2nc3cc(F)ccc3[nH]2)c1,32.506
CNc1ccc(Nc2ccc(Cl)c(C#N)n2)cn1,0.02
COc1cc(=O)[nH]cc1C(=O)N1CCCC1c1ccc(O)cc1,99.0
CC(C)(C)c1ccc(OCCOCCOc2ccc(C(C)(C)C)cc2O)c(O)c1,21.17
O=S(=O)(Nc1ccc(Br)cc1)C1CCCCC1O,63.008
Cc1c(O)ccc2c1oc1c(-c3cccnc3O)c3cnn(C(C)C)c3nc12,47.157
Cc1nc2c(c(-c3ccc(Cl)cc3)c1CO)CN(C1CCCCC1)C2=O,73.72
CCc1ccc(/N=c2\ncc3c([nH]2)CC(c2ccc(OC)cc2)CC3=O)cc1,99.99
CCc1nnc(S(=O)(=O)C(C)C(=O)NCC2CCCCC2)[nH]1,99.99
COc1cc(-c2cc(NC(=O)C3CCCN(c4ncnc5c4nc4n5CCCCC4)C3)on2)cc(OC)c1OC,5.337
Nc1cc(C2=NOC3CCCCC23)nc(C(=O)O)c1Cl,99.0
CC1CCC(NS(=O)(=O)CC(=O)N2CCOCC2(C)C)CC1,99.0
COc1cc2c(c(Br)c1OC)CN(c1cc(C(=O)O)ccc1C)C2=O,99.0
Cc1c(C(=O)OC(C)C)sc2ncnc(N3CCCCC3)c12,0.14
COc1ccccc1CCN1C(O)=c2ccccc2=NC12C(=O)Nc1ccccc12,1.2
Cc1ccc(CO)c(-c2ccc3c(c2)CNCC2(CCC2)O3)c1,31.56
CCOC(=O)CCS(=O)(=O)c1n[nH]c(NC(C)=O)n1,89.461
CC(C)(C)OC(=O)N1CCC(c2n[nH]c3nc(S(C)(=O)=O)ncc23)CC1,71.47
CCCNC(=O)c1cn(-c2cc(-c3nc(C(C)(C)C)no3)ccn2)cn1,66.74
CCOc1cccc(C2c3cccn3-c3sc4c(c3CN2C(=O)Nc2ccc(C)c(F)c2)CCCC4)c1,16.05
Cc1nnc(C)n1/N=C/c1ccc(OCC(N)=O)cc1,91.81
COc1ccc(CCC(=O)N[C@@H]2CN(S(C)(=O)=O)C[C@H]2CN(C)C)cc1,99.9
CSc1ncc(Br)c(OC(C)C)n1,7.913
OCC1(COc2ccccc2-c2nncn2-c2ccccc2)COC1,99.99
COc1c(NC(=O)c2ccc[nH]2)cc(Cl)cc1C(=O)N(C)C,106.51
Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2N2CC(C)OC(C)C2)cc1C,5.139
CCCc1nc(C)c2c(Cl)nc3ccc(OC)nc3n12,8.421
Cc1nc(C)c2c(C)c(CNCC(C)(C)N3CCOCC3)sc2n1,40.71
N#Cc1nc(N2CCCC2)nc(N(c2ccccc2)c2ccccc2)n1,20.247
Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(N2CCOCC2)nc1,42.174
CC1CCc2cc(F)ccc2N1S(=O)(=O)c1ccc(S(=O)(=O)NC2CCCCC2)cc1,95.255
[H]/C(=C\Cc1cc2cc(Cl)ccc2n1-c1ncccn1)CO,58.33
CCC1(C(=O)O)CCCN(C(=O)Cc2nc(C)n[nH]2)C1,99.0
CC(C)c1ccc(CNC(=O)CCCCNS(=O)(=O)c2ccccc2)cc1,26.68
O=c1c2c3c(sc2ncn1Cc1ccc2c(c1)OCO2)CNCC3,66.39
O=C(NC1CCN(CCc2ccc(F)cc2)CC1)c1cc2ccccc2s1,67.63
O=C(Cn1nc2c(cc1=O)CCCCC2)Nc1nc[nH]n1,92.85
COC(=O)c1cc(NC(=O)CC2NCCNC2=O)cc(C(=O)OC)c1,43.995
Cc1cc(-n2c(C)cc(C(=O)CSc3[nH]c(=O)cc(C(F)(F)F)c3C#N)c2C)no1,0.12
O=c1c2ncn(C3CCS(=O)(=O)C3)c2ncn1Cc1ccc(F)cc1,88.795
OCCC1(CNc2cnc3cc(Cl)c(Cl)cc3n2)CCOC1,33.094
O=C(NCC1Cc2ccccc2CO1)c1cnn2c1OCCC2,85.447
N#Cc1cnn(-c2nnc(-c3ccccc3)c(-c3ccccc3)n2)c1N,81.82
CCc1cccc(N2C(=O)Nc3ccccc3N2O)c1,64.328
CC(C)(C)c1nnc2ccc(N3CCCc4occc4C3)nn12,36.716
COc1c(C)cnc(CN2CCC(NC(=O)OC(C)(C)C)CC2)c1C,92.09
O=C(O)c1ccc(CN(c2ccccn2)S(=O)(=O)c2ccccc2)cc1,96.49
Cc1nc(=N)nc2ncc(C(=O)c3ccccc3O)cn12,75.878
COc1ccc([C@H]2COc3c(ccc(O)c3OC)C2)c(OC)c1O,99.9
Nc1nc(N2CCN(c3ncccn3)CC2)c2nc[nH]c2n1,99.99
O=C(c1c(OCC2CC2)cc(=O)n2c1CCOCC2)N1CCN(c2ccccc2F)CC1,69.79
O=C(Nc1nccs1)c1cc2ccc3cccnc3c2[nH]1,23.43
CNS(=O)(=O)c1ccc2c(c1)CCN2C(C)=O,99.0
CCC(=O)N1CCN(c2cc(-n3cnc(C)c3C)nc(C)n2)CC1,92.516
Cc1cc(Cl)cc(C(=O)NCCC2=NOC(CS(C)(=O)=O)C2)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,35.04
Cc1nc2sc(C(=O)N(C)c3ccccc3)c(N)c2c(C)c1C,1.45
CC1CCCC(C)N1C(=O)Cn1cnc2cc3c(cc21)OCCO3,58.839
CN(C)CCn1c(=N)n(CC(O)c2ccc(Cl)c(Cl)c2)c2ccccc21,68.526
Cn1c2nc3ccccc3nc2c2c(=O)n(Cc3ccccc3)cnc21,31.01
Cc1ccc2c(c1)N(C(C)C)N=C(C(=O)N1CCOCC1)S2(=O)=O,92.04
CC1=C2C(=NC3=C(C(=O)CCC3)C2c2ccc(C#N)cc2)N(c2nc(C)cc(C)n2)N1,63.074
COc1ccc2c(cc(C(=O)Nc3ccccc3OCC3CCCCO3)n2C)c1OC,18.0
CCCNS(=O)(=O)c1ccc(OCC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c(C)c1,15.982
CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCN(S(C)(=O)=O)CCN1)Cc1cc(F)c(F)cc1F,32.74
COc1cc(=O)n(-c2ccccc2)cc1C(=O)NCC1CCCO1,87.85
Cc1cc(C)n(-c2nc3cc(Cl)ccc3nc2N2CCN(c3ccccn3)CC2)n1,2.8
COc1cc(=O)n(-c2ccc(F)cc2)nc1C(=O)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1,65.209
CCOc1cc(CNCCO)cc(Br)c1OC(C)C,0.0
O=C(CN1CCOCC1)N1CCC(c2nc(-c3ccccc3)no2)C1,99.14
O=c1c2sccc2ncn1C1CCc2ccccc2N=C1O,82.456
CCOc1cc(=O)n2c(c1C(=O)NCc1ccc3c(c1)OCO3)CCCC2,76.8
CC(C)N(C(=O)COC(=O)c1ccc(C(C)(C)C)cc1)C(C)C,1.0
C=C1COC(c2cc(C)cc(C)c2)c2c(C(C)C)c(OC)nc(=O)n21,41.829
CC1(C)Cc2ccccc2C(C2=NC(C)(C)Cc3ccccc32)=N1,6.92
