"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2380692";"";"None";"379.51";"0";"3.37";"24";"CC(C)CCNc1ccc(-c2cnc3ccc(NC4CCN(C)C4)nn23)cn1";"Stability";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2384456";"Metabolic stability in mouse liver microsomes after 30 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2380237";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2331582";"";"None";"500.69";"1";"4.25";"49m";"C[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(NC2CCN(C)CC2)cc1)c1ccccc1";"Stability";"'='";"76.0";"uL/min.mg";"";"";"";"";"";"";"";"";"0";"CHEMBL2342733";"Metabolic stability in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2331413";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2380642";"";"None";"566.73";"1";"2.77";"7";"CS(=O)(=O)N1CCN(c2ccc(N3CCN(C(=O)N[C@H]4C5CC6CC4C[C@](O)(C6)C5)c4ccccc43)nc2)CC1";"Stability";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2383276";"Metabolic stability in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2380292";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2380647";"";"None";"592.77";"1";"3.30";"25";"O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)N1CCN(c2ccc(N3CCN(S(=O)(=O)C4CC4)CC3)cn2)c2ccccc21";"Stability";"'='";"22.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2383276";"Metabolic stability in mouse liver microsomes";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2380292";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2391562";"";"None";"362.46";"0";"2.43";"44";"CCN(CC)S(=O)(=O)c1ccc(NC(=O)NCc2cccnc2)cc1";"Stability";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2395454";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins by LC-MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2390838";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2391551";"";"None";"381.46";"0";"3.80";"33";"CC(NC(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cccnc1";"Stability";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2395454";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins by LC-MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2390838";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL3334818";"";"None";"472.03";"0";"4.31";"22";"CC(C)[C@@H](NC(=O)NCc1ccccc1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1";"Stability";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3366543";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 3 uM after 60 mins by UV-LC/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3351798";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL4099187";"";"None";"501.53";"1";"4.50";"45";"COc1cc2c(cc1-c1c(C)noc1C)ncc1nc(CN3CCOCC3)n([C@H](C)COC(F)F)c12";"Stability";"'='";"3.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4043419";"Metabolic stability in CD1 mouse liver microsomes assessed as compound remaining at 1 uM after 30 mins in presence of NADPH by LC/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4043066";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL2179707";"";"None";"448.57";"0";"4.00";"11ab";"CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(C(=O)O)cc3)CC2)c2ccccc21";"Stability";"'='";"104.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2182233";"Stability in mouse liver microsomes assessed as compound remaining at 10 uM incubated for 60 mins by LC-MS/MS method";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2176961";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL219777";"";"None";"314.32";"0";"2.03";"2, BDM14471";"O=C(NO)/C(=C\c1ccccc1)C(=O)NCc1ccc(F)cc1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL2183344";"Metabolic stability in mouse liver microsomes at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2176899";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL3218072";"";"None";"487.86";"0";"4.07";"5";"COc1c(Cl)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2";"Stability";"'='";"0.339";"ml/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL3227779";"Metabolic stability in BALB/c mouse liver microsomes at 1 umol/l by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3217664";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL246694";"";"None";"445.46";"0";"3.01";"16";"NC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL903497";"Metabolic stability in mouse liver microsomes assessed as rate of metabolism per mg protein at 3 uM after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1139130";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";""
"CHEMBL1836448";"";"None";"460.37";"0";"3.58";"111";"O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2";"Stability";"'='";"90.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1839646";"Metabolic stability in CD1 mouse liver microsomes at 1 uM measured as compound remaining after 1 hr by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1833943";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL3218080";"";"None";"513.95";"1";"4.96";"13";"COc1c(Cl)c2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)c1cccc(F)c1)CC2";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL3227779";"Metabolic stability in BALB/c mouse liver microsomes at 1 umol/l by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3217664";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL4090270";"";"None";"370.34";"0";"3.22";"71";"O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)nc1)CC2";"Stability";"'='";"63.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4052224";"Microsomal stability in CD-1 mouse liver microsomes assessed as compound remaining at 0.5 uM after 30 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049454";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4068158";"";"None";"370.34";"0";"3.22";"59";"O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)cn1)CC2";"Stability";"'='";"43.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4052227";"Microsomal stability in CD-1 mouse liver microsomes assessed as compound remaining at 0.5 uM after 1 hr";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4049454";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL1784665";"";"None";"272.31";"0";"3.69";"28";"c1ccc2cc(-c3nn[nH]c3-c3ccncc3)ccc2c1";"Stability";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1785344";"Oxidative metabolic stability in mouse liver microsomes assessed as compound remaining after 30 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1781927";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL2385300";"";"None";"387.24";"0";"2.24";"5, UAMC-1233";"N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2cccc(Br)c12";"Stability";"'='";"75.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3238868";"Metabolic stability in mouse liver microsomes assessed as unchanged compound at 6 hrs";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232967";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL4081338";"";"None";"546.76";"2";"5.75";"7b";"c1cncc(CN(CCCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)Cc2cccnc2)c1";"Stability";"'='";"1.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4059177";"Metabolic stability in mouse liver microsomes assessed as parent compound remaining at 0.5 uM after 10 mins in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4052827";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL4090235";"";"None";"448.66";"0";"4.02";"13c";"c1ccc2c(c1)CN[C@@H](CN(CCCCNC1CCOCC1)[C@H]1CCCc3cccnc31)C2";"Stability";"'='";"55.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4059177";"Metabolic stability in mouse liver microsomes assessed as parent compound remaining at 0.5 uM after 10 mins in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4052827";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL2392757";"";"None";"317.43";"0";"4.06";"24";"CC(C)(C)c1cc(NC(=O)NC23CC4CC(CC(C4)C2)C3)no1";"Stability";"'>'";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2394218";"Metabolic stability in CD-1 mouse liver microsomes assessed as compound remaining after 90 mins in presence of NADPH";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2390858";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL4074388";"";"None";"427.93";"1";"6.16";"25d";"CCCc1onc(-c2ccc(Cl)cc2)c1COc1ccc(CCC(=O)O)c(C)c1C";"Stability";"'='";"48.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4056293";"Stability in mouse liver microsomes assessed as parent compound remaining after 10 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4052698";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL4063081";"";"None";"380.41";"0";"3.21";"7; MP-lll-080";"C#Cc1ccc2c(c1)C(c1ccccn1)=NCc1c(-c3nc(CC)no3)ncn1-2";"Stability";"'='";"92.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4042551";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 4 uM measured after 30 mins in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4041524";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL4071696";"";"None";"358.40";"0";"2.78";"5; MP-lll-068";"[2H]C([2H])(C)OC(=O)c1ncn2c1CN=C(c1ccccn1)c1cc(C#C)ccc1-2";"Stability";"'='";"63.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4042551";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 4 uM measured after 30 mins in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4041524";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL4065162";"";"None";"351.42";"0";"3.64";"14";"O=C(NCCc1nc(-c2cccc(F)c2)cs1)N1CCCC(F)C1";"Stability";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3993167";"Stability in mouse liver microsomes assessed as compound remaining at 1.5 uM in presence of NADPH measured after 5 mins by liquid chromatography/tandem mass spectrometric analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992510";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL4092328";"";"None";"371.46";"0";"2.70";"18a";"[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)NC(C)(C)C)ncn1-2";"Stability";"'='";"9.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3993037";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 10 uM after 1 hr by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992505";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4091518";"";"None";"372.44";"0";"2.98";"11a";"[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)OCC(C)C)ncn1-2";"Stability";"'='";"22.4";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3993037";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 10 uM after 1 hr by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992505";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4095733";"";"None";"329.37";"0";"1.53";"15a";"[2H]C([2H])([2H])Oc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)NC)ncn1-2";"Stability";"'='";"56.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3993037";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 10 uM after 1 hr by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992505";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4104380";"";"None";"368.44";"0";"2.70";"18";"COc1ccc2c(c1)C(=O)N1CCC[C@H]1c1c(C(=O)NC(C)(C)C)ncn1-2";"Stability";"'='";"4.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3993037";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 10 uM after 1 hr by LC-MS/MS analysis";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3992505";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4099943";"";"None";"453.84";"1";"6.23";"25g";"Cc1c(CCC(=O)O)ccc(OCc2c(-c3ccc(Cl)cc3)noc2C(F)(F)F)c1C";"Stability";"'='";"91.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4056293";"Stability in mouse liver microsomes assessed as parent compound remaining after 10 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4052698";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL3355875";"";"None";"486.89";"1";"5.14";"15c";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-]";"Stability";"'='";"70.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3373003";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 5 uM after 30 mins under normoxia conditions in presence of NADPH by HPLC method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3351739";"1";"Scientific Literature";"Eur J Med Chem";"2015";"None";"";""
"CHEMBL3355630";"";"None";"462.53";"0";"2.67";"35";"CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(=O)N5CCC(O)C5)cc4)n3n2)c1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3381298";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 30 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352608";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3355631";"";"None";"470.58";"0";"2.59";"36";"CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(=O)(=O)CCCN)cc4)n3n2)c1";"Stability";"";"";"%";"";"";"Stable";"UO_0000187";"";"";"";"";"0";"CHEMBL3381298";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 30 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352608";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL3355633";"";"None";"395.51";"0";"3.54";"40";"C[S+]([O-])c1ccc(-c2cnc3ccc(-c4cccc([S+](C)[O-])c4)nn23)cc1";"Stability";"";"";"%";"";"";"Unstable";"UO_0000187";"";"";"";"";"0";"CHEMBL3381298";"Metabolic stability in mouse liver microsomes assessed as compound remaining after 30 mins";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3352608";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL271310";"";"None";"539.59";"1";"4.18";"30";"CC(C)c1c(-c2nnc(NCCCN(C)C)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12";"Stability";"'='";"0.02";"nmol/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL950142";"Metabolic stability in mouse liver microsomes per mg of protein at 3 uM after 10 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1143868";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL3237561";"";"None";"355.45";"0";"2.01";"19";"Cc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1C";"Stability";"'='";"47.0";"ml/min.Kg";"";"";"";"";"";"";"";"";"0";"CHEMBL3240921";"Metabolic stability in mouse liver microsomes";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL3232975";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL248116";"";"None";"463.97";"0";"4.02";"8h";"NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1";"Stability";"'='";"0.04";"nM/min";"";"";"";"";"";"";"";"";"0";"CHEMBL923205";"Metabolic stability in mouse liver microsomes at 3 uM after 10 mins in presence of NADPH";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL1140690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";""
"CHEMBL2058165";"";"None";"425.50";"0";"0.29";"4";"CN(C)CCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1";"Stability";"'='";"87.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2060316";"Metabolic stability in mouse liver microsomes assessed as compound remaining at 1 uM after 15 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2057167";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2087488";"";"None";"480.58";"1";"-0.19";"28";"CN(C)CC(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL2092084";"Stability in mouse liver microsomes at 1 uM incubated for 15 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2086238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL2087490";"";"None";"487.59";"1";"0.07";"30";"CCS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1";"Stability";"'='";"64.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2092084";"Stability in mouse liver microsomes at 1 uM incubated for 15 mins";"A";"BAO_0000251";"microsome format";"Mus musculus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL2086238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";""
"CHEMBL4088434";"";"None";"296.33";"0";"2.08";"7k";"O=C(/C=C/c1cccn(C/C=C/c2ccccc2)c1=O)NO";"Stability";"'='";"88.21";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4001562";"Stability in mouse liver microsomes assessed as parent compound remaining at 1 mM in presence of NADPH preincubated for 5 mins followed by NADPH addition measured after 30 mins by LC-ESI-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4000204";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
"CHEMBL4082049";"";"None";"375.22";"0";"2.84";"7b";"O=C(/C=C/c1cccn(C/C=C/c2ccccc2Br)c1=O)NO";"Stability";"'='";"93.28";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4001563";"Stability in mouse liver microsomes assessed as parent compound remaining at 1 mM in absence of NADPH measured after 30 mins by LC-ESI-MS/MS method";"A";"BAO_0000019";"assay format";"Mus musculus";"CHEMBL3559723";"Liver";"None";" microsome";"";"";"";"CHEMBL613580";"Liver";"Mus musculus";"TISSUE";"CHEMBL4000204";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";""
